App_ID,SPDI_Category,SPDI_Records_Exposed,Primary_Vulnerability,Rule_8_ISO27001_Audited,Rule_8_Encryption_Active,Rule_5_Explicit_Consent,Rule_5_Grievance_Mechanism,BCP_IR_Plan_Tested
APP_NLIU_4076,Rule_3_iii_v_Health_Medical_Records,1799631,None,1,1,1,1,1
APP_NLIU_4077,Rule_3_ii_Financial_Data,41368,None,1,0,1,0,1
APP_NLIU_4078,Rule_3_ii_Financial_Data,1698512,None,1,1,1,1,0
APP_NLIU_4079,Rule_3_vi_Biometric_Information,862247,None,1,1,1,1,0
APP_NLIU_4080,Rule_3_ii_Financial_Data,1144269,SSRF,0,1,1,1,1
APP_NLIU_4081,Rule_3_iii_v_Health_Medical_Records,1507832,CSRF,1,1,1,1,0
APP_NLIU_4082,Rule_3_ii_Financial_Data,588188,XSS,1,0,1,1,0
APP_NLIU_4083,Rule_3_iii_v_Health_Medical_Records,1855502,CSRF,1,0,1,1,0
APP_NLIU_4084,Rule_3_iii_v_Health_Medical_Records,1432206,None,0,1,1,1,1
APP_NLIU_4085,Rule_3_ii_Financial_Data,705526,CSRF,1,1,1,1,1
APP_NLIU_4086,Rule_3_i_Passwords,227182,SQL_Injection,1,1,1,1,0
APP_NLIU_4087,Rule_3_i_Passwords,161405,CSRF,0,0,1,1,1
APP_NLIU_4088,Rule_3_iii_v_Health_Medical_Records,1873058,None,1,1,1,1,1
APP_NLIU_4089,Rule_3_vi_Biometric_Information,1675663,SSRF,1,1,0,1,1
APP_NLIU_4090,Rule_3_i_Passwords,136016,Exception_Handling_Failure,1,0,0,1,1
APP_NLIU_4091,Rule_3_iii_v_Health_Medical_Records,1282723,XSS,1,1,1,0,0
APP_NLIU_4092,Rule_3_ii_Financial_Data,1666121,SQL_Injection,0,1,1,1,1
APP_NLIU_4093,Rule_3_ii_Financial_Data,53070,XSS,1,1,1,1,1
APP_NLIU_4094,Multi_Category_SPDI,1845174,None,1,1,0,0,0
APP_NLIU_4095,Rule_3_ii_Financial_Data,405337,XSS,0,1,1,1,1
APP_NLIU_4096,Rule_3_ii_Financial_Data,675037,None,1,0,0,1,1
APP_NLIU_4097,Rule_3_i_Passwords,716921,CSRF,1,1,1,1,1
APP_NLIU_4098,Rule_3_i_Passwords,1019281,SQL_Injection,1,0,1,1,1
APP_NLIU_4099,Rule_3_ii_Financial_Data,1528701,None,1,1,1,1,0
APP_NLIU_4100,Rule_3_i_Passwords,878841,CSRF,1,1,1,1,1
APP_NLIU_4101,Rule_3_iii_v_Health_Medical_Records,1091240,XSS,1,1,0,1,0
APP_NLIU_4102,Rule_3_ii_Financial_Data,921358,None,1,1,1,1,0
APP_NLIU_4103,Rule_3_iii_v_Health_Medical_Records,1561610,CSRF,0,1,0,1,1
APP_NLIU_4104,Rule_3_i_Passwords,1841301,None,1,0,0,0,1
APP_NLIU_4105,Rule_3_ii_Financial_Data,944947,SQL_Injection,0,0,0,1,1
APP_NLIU_4106,Rule_3_iii_v_Health_Medical_Records,1552053,CSRF,0,1,1,0,1
APP_NLIU_4107,Multi_Category_SPDI,316356,SQL_Injection,1,1,1,1,0
APP_NLIU_4108,Rule_3_i_Passwords,1006635,None,0,1,1,1,1
APP_NLIU_4109,Multi_Category_SPDI,1128852,SSRF,1,1,0,1,1
APP_NLIU_4110,Rule_3_iii_v_Health_Medical_Records,1852567,None,1,1,1,0,0
APP_NLIU_4111,Rule_3_iii_v_Health_Medical_Records,70231,None,1,0,1,1,0
APP_NLIU_4112,Rule_3_iii_v_Health_Medical_Records,1686141,XSS,0,1,0,1,1
APP_NLIU_4113,Rule_3_i_Passwords,1223692,XSS,0,1,1,1,0
APP_NLIU_4114,Rule_3_i_Passwords,1337467,XSS,0,1,1,1,0
APP_NLIU_4115,Rule_3_iii_v_Health_Medical_Records,766816,CSRF,1,1,1,1,1
APP_NLIU_4116,Rule_3_ii_Financial_Data,1520301,XSS,1,0,1,1,1
APP_NLIU_4117,Multi_Category_SPDI,1476921,Exception_Handling_Failure,0,1,1,0,1
APP_NLIU_4118,Rule_3_ii_Financial_Data,1315757,None,1,1,1,0,1
APP_NLIU_4119,Rule_3_i_Passwords,1944302,None,1,0,1,1,0
APP_NLIU_4120,Rule_3_iii_v_Health_Medical_Records,102847,None,1,1,0,1,0
APP_NLIU_4121,Rule_3_ii_Financial_Data,1681606,None,0,1,1,1,1
APP_NLIU_4122,Rule_3_iii_v_Health_Medical_Records,782725,XSS,1,1,1,1,1
APP_NLIU_4123,Rule_3_iii_v_Health_Medical_Records,53503,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_4124,Multi_Category_SPDI,819639,None,1,1,1,1,0
APP_NLIU_4125,Rule_3_vi_Biometric_Information,507376,CSRF,0,0,1,1,1
APP_NLIU_4126,Rule_3_iii_v_Health_Medical_Records,1348961,None,0,0,0,1,0
APP_NLIU_4127,Rule_3_iii_v_Health_Medical_Records,1971138,XSS,1,1,1,1,0
APP_NLIU_4128,Multi_Category_SPDI,1411891,Exception_Handling_Failure,0,0,1,1,0
APP_NLIU_4129,Rule_3_ii_Financial_Data,1723770,None,1,1,1,0,1
APP_NLIU_4130,Rule_3_i_Passwords,1527905,None,1,1,1,1,1
APP_NLIU_4131,Rule_3_ii_Financial_Data,264966,SSRF,1,1,0,1,1
APP_NLIU_4132,Rule_3_ii_Financial_Data,908734,None,1,1,1,1,0
APP_NLIU_4133,Rule_3_iii_v_Health_Medical_Records,1736126,XSS,1,0,1,1,1
APP_NLIU_4134,Rule_3_iii_v_Health_Medical_Records,77832,CSRF,1,1,1,1,1
APP_NLIU_4135,Rule_3_iii_v_Health_Medical_Records,1337103,None,1,1,1,1,0
APP_NLIU_4136,Rule_3_i_Passwords,1819910,XSS,0,1,1,0,1
APP_NLIU_4137,Rule_3_iii_v_Health_Medical_Records,391435,Exception_Handling_Failure,1,1,0,1,1
APP_NLIU_4138,Rule_3_ii_Financial_Data,1995740,CSRF,1,0,0,1,0
APP_NLIU_4139,Rule_3_iii_v_Health_Medical_Records,768389,XSS,1,1,1,1,0
APP_NLIU_4140,Rule_3_iii_v_Health_Medical_Records,794106,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_4141,Rule_3_ii_Financial_Data,1429820,XSS,0,1,1,1,0
APP_NLIU_4142,Rule_3_i_Passwords,1425089,SSRF,1,1,1,1,0
APP_NLIU_4143,Rule_3_i_Passwords,1600684,None,0,0,0,1,1
APP_NLIU_4144,Rule_3_vi_Biometric_Information,1793976,XSS,1,1,1,1,1
APP_NLIU_4145,Multi_Category_SPDI,1472458,None,1,0,1,1,1
APP_NLIU_4146,Rule_3_iii_v_Health_Medical_Records,1097370,XSS,0,1,1,1,1
APP_NLIU_4147,Rule_3_i_Passwords,924580,CSRF,0,1,0,1,1
APP_NLIU_4148,Rule_3_ii_Financial_Data,1182120,XSS,1,1,1,1,0
APP_NLIU_4149,Rule_3_iii_v_Health_Medical_Records,42555,XSS,1,0,0,1,0
APP_NLIU_4150,Rule_3_vi_Biometric_Information,1764144,XSS,1,1,1,1,0
APP_NLIU_4151,Rule_3_i_Passwords,823838,XSS,1,1,1,1,1
APP_NLIU_4152,Rule_3_i_Passwords,1508364,XSS,1,1,1,1,1
APP_NLIU_4153,Rule_3_iii_v_Health_Medical_Records,45262,SQL_Injection,0,0,1,0,1
APP_NLIU_4154,Rule_3_ii_Financial_Data,1931328,XSS,1,1,1,1,0
APP_NLIU_4155,Rule_3_ii_Financial_Data,747021,SSRF,0,0,1,1,1
APP_NLIU_4156,Rule_3_i_Passwords,1470008,SQL_Injection,1,1,0,0,0
APP_NLIU_4157,Rule_3_iii_v_Health_Medical_Records,466333,None,0,1,1,1,0
APP_NLIU_4158,Multi_Category_SPDI,1790072,Exception_Handling_Failure,1,1,0,1,1
APP_NLIU_4159,Multi_Category_SPDI,297428,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_4160,Rule_3_iii_v_Health_Medical_Records,680531,XSS,1,1,1,1,0
APP_NLIU_4161,Rule_3_iii_v_Health_Medical_Records,1930635,None,1,0,1,1,1
APP_NLIU_4162,Rule_3_i_Passwords,1985413,Exception_Handling_Failure,0,1,0,1,1
APP_NLIU_4163,Rule_3_iii_v_Health_Medical_Records,428751,None,1,1,1,1,0
APP_NLIU_4164,Rule_3_ii_Financial_Data,94023,CSRF,0,1,1,1,1
APP_NLIU_4165,Rule_3_iii_v_Health_Medical_Records,212012,None,1,0,1,1,1
APP_NLIU_4166,Rule_3_ii_Financial_Data,169772,None,0,0,1,1,0
APP_NLIU_4167,Rule_3_ii_Financial_Data,1530375,None,0,1,1,1,1
APP_NLIU_4168,Rule_3_i_Passwords,1095092,SSRF,0,1,0,0,0
APP_NLIU_4169,Rule_3_ii_Financial_Data,1331297,CSRF,0,1,1,1,0
APP_NLIU_4170,Rule_3_i_Passwords,1012338,CSRF,1,0,1,1,0
APP_NLIU_4171,Rule_3_i_Passwords,260623,CSRF,1,0,1,1,1
APP_NLIU_4172,Multi_Category_SPDI,544303,None,0,1,1,1,0
APP_NLIU_4173,Rule_3_ii_Financial_Data,96104,SQL_Injection,1,1,1,1,1
APP_NLIU_4174,Rule_3_iii_v_Health_Medical_Records,1430132,SQL_Injection,1,1,0,0,1
APP_NLIU_4175,Multi_Category_SPDI,358884,CSRF,1,1,1,0,0
APP_NLIU_4176,Multi_Category_SPDI,1806220,SSRF,1,1,1,1,1
APP_NLIU_4177,Rule_3_iii_v_Health_Medical_Records,1468028,SSRF,0,1,1,1,1
APP_NLIU_4178,Rule_3_vi_Biometric_Information,333784,None,0,0,1,1,0
APP_NLIU_4179,Rule_3_ii_Financial_Data,1661054,XSS,1,1,1,1,0
APP_NLIU_4180,Rule_3_ii_Financial_Data,1183092,SQL_Injection,1,1,1,1,1
APP_NLIU_4181,Rule_3_ii_Financial_Data,968208,XSS,1,1,1,1,0
APP_NLIU_4182,Rule_3_iii_v_Health_Medical_Records,1227017,XSS,1,1,0,1,1
APP_NLIU_4183,Rule_3_iii_v_Health_Medical_Records,1712582,SQL_Injection,1,1,1,1,0
APP_NLIU_4184,Rule_3_ii_Financial_Data,1140583,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_4185,Rule_3_i_Passwords,1734842,None,1,1,1,1,0
APP_NLIU_4186,Rule_3_iii_v_Health_Medical_Records,747003,None,1,1,1,0,1
APP_NLIU_4187,Rule_3_i_Passwords,52728,None,1,1,1,1,0
APP_NLIU_4188,Rule_3_iii_v_Health_Medical_Records,806310,SQL_Injection,1,1,0,1,0
APP_NLIU_4189,Rule_3_iii_v_Health_Medical_Records,514958,None,1,0,1,0,0
APP_NLIU_4190,Rule_3_iii_v_Health_Medical_Records,920357,None,1,0,1,1,1
APP_NLIU_4191,Rule_3_vi_Biometric_Information,1062721,None,0,1,0,1,0
APP_NLIU_4192,Multi_Category_SPDI,1666442,SQL_Injection,1,1,1,0,0
APP_NLIU_4193,Rule_3_ii_Financial_Data,23226,None,1,1,1,1,0
APP_NLIU_4194,Rule_3_iii_v_Health_Medical_Records,1318522,None,1,1,0,1,1
APP_NLIU_4195,Rule_3_iii_v_Health_Medical_Records,553407,None,1,1,0,1,1
APP_NLIU_4196,Rule_3_i_Passwords,1117136,SQL_Injection,0,0,1,0,1
APP_NLIU_4197,Rule_3_i_Passwords,62353,None,0,1,1,1,0
APP_NLIU_4198,Rule_3_ii_Financial_Data,1299317,None,1,0,0,1,0
APP_NLIU_4199,Rule_3_ii_Financial_Data,1801657,Exception_Handling_Failure,0,1,1,0,1
APP_NLIU_4200,Rule_3_iii_v_Health_Medical_Records,390145,XSS,1,1,1,1,1
APP_NLIU_4201,Rule_3_vi_Biometric_Information,1508918,None,0,1,1,1,0
APP_NLIU_4202,Rule_3_i_Passwords,600929,XSS,1,0,1,1,0
APP_NLIU_4203,Rule_3_i_Passwords,56712,XSS,1,1,1,1,1
APP_NLIU_4204,Multi_Category_SPDI,450405,XSS,1,1,1,1,0
APP_NLIU_4205,Rule_3_i_Passwords,980288,None,0,1,1,1,0
APP_NLIU_4206,Rule_3_ii_Financial_Data,1707949,SQL_Injection,1,0,1,0,0
APP_NLIU_4207,Rule_3_iii_v_Health_Medical_Records,335429,XSS,0,1,1,1,0
APP_NLIU_4208,Rule_3_iii_v_Health_Medical_Records,120278,Exception_Handling_Failure,0,1,1,0,0
APP_NLIU_4209,Rule_3_i_Passwords,514272,None,0,1,1,1,0
APP_NLIU_4210,Rule_3_i_Passwords,1751885,XSS,1,0,0,1,0
APP_NLIU_4211,Rule_3_i_Passwords,170201,None,0,0,1,0,0
APP_NLIU_4212,Rule_3_iii_v_Health_Medical_Records,815944,None,1,1,1,1,0
APP_NLIU_4213,Rule_3_iii_v_Health_Medical_Records,1679941,SQL_Injection,0,1,1,1,0
APP_NLIU_4214,Rule_3_ii_Financial_Data,739391,XSS,1,1,1,0,0
APP_NLIU_4215,Rule_3_iii_v_Health_Medical_Records,461770,SQL_Injection,0,1,1,1,1
APP_NLIU_4216,Rule_3_vi_Biometric_Information,1317784,CSRF,1,0,1,0,1
APP_NLIU_4217,Rule_3_i_Passwords,624902,XSS,0,0,0,0,1
APP_NLIU_4218,Rule_3_ii_Financial_Data,1236215,None,1,0,0,1,1
APP_NLIU_4219,Rule_3_iii_v_Health_Medical_Records,122639,None,1,1,0,0,1
APP_NLIU_4220,Rule_3_ii_Financial_Data,1345731,SQL_Injection,1,1,0,1,0
APP_NLIU_4221,Rule_3_ii_Financial_Data,1386872,SQL_Injection,0,0,1,0,1
APP_NLIU_4222,Rule_3_iii_v_Health_Medical_Records,733871,XSS,1,0,1,0,1
APP_NLIU_4223,Multi_Category_SPDI,15960,XSS,1,1,1,1,1
APP_NLIU_4224,Rule_3_vi_Biometric_Information,491744,CSRF,1,1,1,1,0
APP_NLIU_4225,Rule_3_iii_v_Health_Medical_Records,1175365,None,1,1,1,1,0
APP_NLIU_4226,Rule_3_iii_v_Health_Medical_Records,326064,None,1,1,1,1,0
APP_NLIU_4227,Rule_3_ii_Financial_Data,812819,XSS,0,1,1,0,1
APP_NLIU_4228,Rule_3_iii_v_Health_Medical_Records,413540,None,1,0,1,0,0
APP_NLIU_4229,Rule_3_ii_Financial_Data,593248,CSRF,0,0,0,1,1
APP_NLIU_4230,Rule_3_i_Passwords,127994,None,0,0,1,1,0
APP_NLIU_4231,Rule_3_iii_v_Health_Medical_Records,1348348,XSS,1,0,1,0,1
APP_NLIU_4232,Rule_3_iii_v_Health_Medical_Records,912701,SQL_Injection,1,1,1,1,0
APP_NLIU_4233,Rule_3_ii_Financial_Data,735456,None,1,1,1,1,1
APP_NLIU_4234,Multi_Category_SPDI,1887460,XSS,1,0,1,1,0
APP_NLIU_4235,Rule_3_i_Passwords,832530,None,1,1,0,1,1
APP_NLIU_4236,Rule_3_ii_Financial_Data,1517251,CSRF,1,1,1,1,0
APP_NLIU_4237,Rule_3_i_Passwords,699595,SQL_Injection,1,1,0,1,1
APP_NLIU_4238,Rule_3_vi_Biometric_Information,1402581,SQL_Injection,0,1,1,0,1
APP_NLIU_4239,Rule_3_iii_v_Health_Medical_Records,32949,XSS,1,1,1,1,0
APP_NLIU_4240,Rule_3_ii_Financial_Data,1207469,Exception_Handling_Failure,0,0,0,1,1
APP_NLIU_4241,Rule_3_iii_v_Health_Medical_Records,1256260,CSRF,0,1,1,0,0
APP_NLIU_4242,Rule_3_ii_Financial_Data,944536,Exception_Handling_Failure,1,1,1,1,0
APP_NLIU_4243,Rule_3_vi_Biometric_Information,340681,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_4244,Rule_3_ii_Financial_Data,1462095,None,1,1,0,1,1
APP_NLIU_4245,Rule_3_ii_Financial_Data,383147,XSS,1,1,1,0,1
APP_NLIU_4246,Multi_Category_SPDI,1266641,None,1,1,0,1,1
APP_NLIU_4247,Rule_3_ii_Financial_Data,1835662,XSS,0,1,1,1,1
APP_NLIU_4248,Rule_3_i_Passwords,1029483,XSS,1,1,1,1,1
APP_NLIU_4249,Rule_3_iii_v_Health_Medical_Records,1459095,SSRF,1,1,0,0,0
APP_NLIU_4250,Multi_Category_SPDI,579989,CSRF,1,1,1,1,1
APP_NLIU_4251,Rule_3_ii_Financial_Data,841943,SQL_Injection,1,1,0,1,1
APP_NLIU_4252,Rule_3_i_Passwords,85664,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_4253,Rule_3_ii_Financial_Data,416496,SSRF,1,1,0,1,0
APP_NLIU_4254,Rule_3_iii_v_Health_Medical_Records,1093003,CSRF,1,1,1,0,1
APP_NLIU_4255,Rule_3_i_Passwords,102180,None,0,0,0,1,1
APP_NLIU_4256,Rule_3_iii_v_Health_Medical_Records,632838,CSRF,0,1,1,1,1
APP_NLIU_4257,Multi_Category_SPDI,1978047,SSRF,1,1,1,1,0
APP_NLIU_4258,Rule_3_ii_Financial_Data,1977741,SSRF,1,1,1,1,1
APP_NLIU_4259,Rule_3_ii_Financial_Data,1131528,None,1,0,1,1,0
APP_NLIU_4260,Rule_3_ii_Financial_Data,71046,SQL_Injection,0,1,1,0,0
APP_NLIU_4261,Rule_3_i_Passwords,111918,XSS,1,0,1,0,1
APP_NLIU_4262,Multi_Category_SPDI,1875208,XSS,1,1,1,1,0
APP_NLIU_4263,Rule_3_ii_Financial_Data,1383162,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_4264,Rule_3_ii_Financial_Data,1508463,Exception_Handling_Failure,0,1,1,0,1
APP_NLIU_4265,Rule_3_iii_v_Health_Medical_Records,620358,None,1,1,1,1,1
APP_NLIU_4266,Rule_3_ii_Financial_Data,1636032,SQL_Injection,1,0,1,1,0
APP_NLIU_4267,Rule_3_iii_v_Health_Medical_Records,839754,CSRF,1,1,1,1,0
APP_NLIU_4268,Rule_3_i_Passwords,1004488,CSRF,1,1,0,1,0
APP_NLIU_4269,Rule_3_vi_Biometric_Information,960200,SQL_Injection,1,0,1,1,0
APP_NLIU_4270,Multi_Category_SPDI,1123822,CSRF,0,1,1,0,0
APP_NLIU_4271,Rule_3_iii_v_Health_Medical_Records,1032348,CSRF,1,1,1,1,1
APP_NLIU_4272,Multi_Category_SPDI,1747828,XSS,1,1,1,1,0
APP_NLIU_4273,Rule_3_i_Passwords,544871,Exception_Handling_Failure,0,0,1,1,0
APP_NLIU_4274,Rule_3_ii_Financial_Data,1398440,CSRF,1,1,0,1,0
APP_NLIU_4275,Rule_3_iii_v_Health_Medical_Records,453431,None,0,1,1,1,0
APP_NLIU_4276,Rule_3_iii_v_Health_Medical_Records,1733789,CSRF,1,0,1,1,0
APP_NLIU_4277,Rule_3_ii_Financial_Data,404325,CSRF,1,0,1,1,1
APP_NLIU_4278,Rule_3_ii_Financial_Data,1292861,XSS,0,0,1,1,1
APP_NLIU_4279,Rule_3_i_Passwords,326901,SQL_Injection,1,1,0,0,1
APP_NLIU_4280,Rule_3_ii_Financial_Data,798091,SQL_Injection,1,1,0,1,1
APP_NLIU_4281,Rule_3_i_Passwords,1316958,XSS,0,1,1,1,1
APP_NLIU_4282,Rule_3_iii_v_Health_Medical_Records,650558,None,1,0,1,1,0
APP_NLIU_4283,Rule_3_ii_Financial_Data,910643,None,0,1,1,1,1
APP_NLIU_4284,Rule_3_i_Passwords,20064,SQL_Injection,1,1,1,1,0
APP_NLIU_4285,Rule_3_iii_v_Health_Medical_Records,1215763,None,0,0,1,1,1
APP_NLIU_4286,Rule_3_iii_v_Health_Medical_Records,1740888,None,0,1,1,0,0
APP_NLIU_4287,Multi_Category_SPDI,1714556,Exception_Handling_Failure,1,0,1,1,1
APP_NLIU_4288,Rule_3_iii_v_Health_Medical_Records,1677654,None,1,1,1,1,1
APP_NLIU_4289,Rule_3_ii_Financial_Data,894417,XSS,0,1,1,1,0
APP_NLIU_4290,Rule_3_vi_Biometric_Information,1097834,SSRF,1,1,1,1,1
APP_NLIU_4291,Rule_3_iii_v_Health_Medical_Records,664830,XSS,1,1,0,1,0
APP_NLIU_4292,Rule_3_i_Passwords,944507,XSS,1,1,1,1,0
APP_NLIU_4293,Rule_3_iii_v_Health_Medical_Records,1998651,XSS,1,0,1,0,0
APP_NLIU_4294,Multi_Category_SPDI,816100,XSS,1,1,1,1,0
APP_NLIU_4295,Rule_3_ii_Financial_Data,1392979,None,1,1,0,1,0
APP_NLIU_4296,Rule_3_ii_Financial_Data,641480,None,1,1,0,1,0
APP_NLIU_4297,Rule_3_i_Passwords,1412296,None,1,0,1,0,0
APP_NLIU_4298,Rule_3_i_Passwords,634769,None,0,0,1,1,0
APP_NLIU_4299,Rule_3_ii_Financial_Data,1951513,None,0,1,1,1,0
APP_NLIU_4300,Rule_3_iii_v_Health_Medical_Records,1216694,SQL_Injection,0,0,1,1,0
APP_NLIU_4301,Rule_3_i_Passwords,1255625,CSRF,0,0,1,0,1
APP_NLIU_4302,Multi_Category_SPDI,1825464,XSS,0,1,1,1,1
APP_NLIU_4303,Rule_3_vi_Biometric_Information,475471,None,1,1,1,1,1
APP_NLIU_4304,Rule_3_iii_v_Health_Medical_Records,10397,XSS,1,1,1,1,0
APP_NLIU_4305,Rule_3_vi_Biometric_Information,891357,None,1,1,1,1,1
APP_NLIU_4306,Rule_3_i_Passwords,612769,SQL_Injection,1,1,0,1,1
APP_NLIU_4307,Rule_3_ii_Financial_Data,158305,CSRF,0,0,1,1,0
APP_NLIU_4308,Rule_3_iii_v_Health_Medical_Records,1530128,None,1,1,1,1,1
APP_NLIU_4309,Rule_3_vi_Biometric_Information,1376028,SSRF,1,1,0,1,1
APP_NLIU_4310,Rule_3_vi_Biometric_Information,1254374,CSRF,0,1,1,0,1
APP_NLIU_4311,Rule_3_ii_Financial_Data,461435,CSRF,1,1,1,1,0
APP_NLIU_4312,Multi_Category_SPDI,1550150,CSRF,1,0,1,0,1
APP_NLIU_4313,Rule_3_i_Passwords,530418,None,1,0,1,1,0
APP_NLIU_4314,Multi_Category_SPDI,1702157,CSRF,0,1,0,0,0
APP_NLIU_4315,Multi_Category_SPDI,543359,XSS,1,1,1,1,1
APP_NLIU_4316,Rule_3_i_Passwords,1925525,SQL_Injection,1,0,1,1,0
APP_NLIU_4317,Rule_3_iii_v_Health_Medical_Records,377384,None,1,0,1,1,0
APP_NLIU_4318,Rule_3_i_Passwords,531406,CSRF,1,1,1,1,0
APP_NLIU_4319,Rule_3_ii_Financial_Data,1709599,Exception_Handling_Failure,1,1,0,0,1
APP_NLIU_4320,Rule_3_iii_v_Health_Medical_Records,1115984,None,1,1,1,1,1
APP_NLIU_4321,Rule_3_iii_v_Health_Medical_Records,1105362,SSRF,1,0,1,0,1
APP_NLIU_4322,Multi_Category_SPDI,610559,None,1,1,1,1,0
APP_NLIU_4323,Rule_3_iii_v_Health_Medical_Records,24158,Exception_Handling_Failure,1,1,1,1,1
APP_NLIU_4324,Rule_3_ii_Financial_Data,1871095,XSS,1,1,1,1,1
APP_NLIU_4325,Rule_3_vi_Biometric_Information,93114,SSRF,0,0,1,1,1
APP_NLIU_4326,Multi_Category_SPDI,713481,None,1,1,1,1,1
APP_NLIU_4327,Rule_3_i_Passwords,526358,None,1,1,1,0,0
APP_NLIU_4328,Multi_Category_SPDI,549162,SSRF,1,0,0,1,0
APP_NLIU_4329,Rule_3_i_Passwords,244139,CSRF,0,0,0,1,1
APP_NLIU_4330,Rule_3_vi_Biometric_Information,874875,None,1,1,1,1,0
APP_NLIU_4331,Rule_3_ii_Financial_Data,1618685,Exception_Handling_Failure,1,1,0,0,1
APP_NLIU_4332,Rule_3_i_Passwords,1693539,None,1,1,1,1,0
APP_NLIU_4333,Rule_3_ii_Financial_Data,1376302,XSS,1,1,1,1,1
APP_NLIU_4334,Rule_3_iii_v_Health_Medical_Records,127603,None,0,1,1,1,0
APP_NLIU_4335,Rule_3_ii_Financial_Data,1993867,CSRF,0,0,0,1,0
APP_NLIU_4336,Rule_3_i_Passwords,987207,SSRF,1,1,1,1,0
APP_NLIU_4337,Rule_3_iii_v_Health_Medical_Records,1468497,Exception_Handling_Failure,0,1,1,0,1
APP_NLIU_4338,Multi_Category_SPDI,1647245,None,1,1,1,1,0
APP_NLIU_4339,Rule_3_ii_Financial_Data,1951808,CSRF,1,0,1,1,1
APP_NLIU_4340,Rule_3_ii_Financial_Data,502821,XSS,1,0,1,1,0
APP_NLIU_4341,Rule_3_ii_Financial_Data,1446525,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_4342,Rule_3_i_Passwords,1229301,XSS,0,0,0,0,1
APP_NLIU_4343,Rule_3_vi_Biometric_Information,873450,None,1,0,1,1,1
APP_NLIU_4344,Rule_3_vi_Biometric_Information,892024,None,1,0,1,1,0
APP_NLIU_4345,Rule_3_iii_v_Health_Medical_Records,883058,SQL_Injection,0,0,1,1,1
APP_NLIU_4346,Rule_3_ii_Financial_Data,1664081,None,1,1,1,0,0
APP_NLIU_4347,Rule_3_vi_Biometric_Information,783873,None,1,1,0,1,0
APP_NLIU_4348,Rule_3_iii_v_Health_Medical_Records,954756,None,0,0,1,1,1
APP_NLIU_4349,Rule_3_vi_Biometric_Information,471548,Exception_Handling_Failure,0,1,1,1,1
APP_NLIU_4350,Rule_3_iii_v_Health_Medical_Records,339943,None,1,1,1,1,1
APP_NLIU_4351,Rule_3_vi_Biometric_Information,329329,SQL_Injection,0,1,1,1,1
APP_NLIU_4352,Rule_3_iii_v_Health_Medical_Records,1525105,CSRF,0,1,1,1,1
APP_NLIU_4353,Rule_3_ii_Financial_Data,308682,None,0,1,1,1,1
APP_NLIU_4354,Multi_Category_SPDI,1860351,SSRF,1,0,1,1,1
APP_NLIU_4355,Rule_3_iii_v_Health_Medical_Records,503905,SQL_Injection,1,1,1,1,0
APP_NLIU_4356,Rule_3_iii_v_Health_Medical_Records,1265046,None,0,1,1,1,1
APP_NLIU_4357,Rule_3_ii_Financial_Data,1488024,None,0,1,1,1,1
APP_NLIU_4358,Rule_3_iii_v_Health_Medical_Records,125026,SSRF,0,1,1,1,0
APP_NLIU_4359,Rule_3_iii_v_Health_Medical_Records,239257,None,1,1,0,0,0
APP_NLIU_4360,Rule_3_i_Passwords,1106682,Exception_Handling_Failure,0,1,0,1,1
APP_NLIU_4361,Rule_3_i_Passwords,1954330,XSS,1,1,1,1,0
APP_NLIU_4362,Rule_3_iii_v_Health_Medical_Records,1134803,None,0,1,1,0,0
APP_NLIU_4363,Rule_3_vi_Biometric_Information,451295,XSS,0,0,1,1,1
APP_NLIU_4364,Rule_3_iii_v_Health_Medical_Records,685388,SSRF,0,0,0,1,0
APP_NLIU_4365,Rule_3_ii_Financial_Data,1619999,CSRF,1,1,1,1,0
APP_NLIU_4366,Rule_3_iii_v_Health_Medical_Records,691426,XSS,1,0,1,1,1
APP_NLIU_4367,Rule_3_i_Passwords,648887,XSS,1,1,1,1,0
APP_NLIU_4368,Rule_3_ii_Financial_Data,759077,None,0,1,1,1,1
APP_NLIU_4369,Rule_3_i_Passwords,1137046,None,0,1,1,1,0
APP_NLIU_4370,Rule_3_i_Passwords,1860918,XSS,1,1,1,1,1
APP_NLIU_4371,Rule_3_ii_Financial_Data,773378,None,1,1,1,1,0
APP_NLIU_4372,Rule_3_ii_Financial_Data,1191789,SSRF,1,0,1,1,1
APP_NLIU_4373,Rule_3_i_Passwords,1099526,SQL_Injection,0,1,1,1,1
APP_NLIU_4374,Rule_3_ii_Financial_Data,1764659,None,0,1,1,1,1
APP_NLIU_4375,Rule_3_iii_v_Health_Medical_Records,283369,SQL_Injection,0,1,1,0,0
APP_NLIU_4376,Rule_3_ii_Financial_Data,498466,SSRF,1,1,1,1,1
APP_NLIU_4377,Rule_3_ii_Financial_Data,1009627,Exception_Handling_Failure,1,1,0,0,1
APP_NLIU_4378,Rule_3_vi_Biometric_Information,1348679,XSS,1,1,1,0,1
